"lthscr_mecom1.genes.results"	"lthscr_mecom2.genes.results"	"lthscr_mecom3.genes.results"	"lthsc_mecom1.genes.results"	"lthsc_mecom2.genes.results"	"lthsc_mecom3.genes.results"
"ENSG00000278719_MCM8-AS1"	0	0	1.9506374908678	0	0	0
"ENSG00000278722_AL445288.1"	0	0	0	0	0	0
"ENSG00000278727_AC000403.1"	10.9416185114957	5.6364859145372	5.85191247260339	13.047680279563	13.1688783324612	8.9645738608263
"ENSG00000278730_AC005332.7"	53.6139307063288	72.8609745885842	58.6556693503947	54.5630266236272	47.2523297983859	52.5067897562683
"ENSG00000278733_AC022079.2"	0	0	0.650212496955933	0	2.39434151499295	2.56130681737894
"ENSG00000278737_AC013553.4"	0	0	1.30042499391187	3.55845825806265	2.39434151499295	2.56130681737894
"ENSG00000278740_AC005332.8"	0.841662962422744	0.939414319089533	1.30042499391187	1.18615275268755	1.19717075749648	0
"ENSG00000278743_AC087239.1"	0.841662962422744	0.939414319089533	0	1.18615275268755	0	0
"ENSG00000278765_AC004477.3"	2.52498888726823	0	2.60084998782373	1.18615275268755	1.19717075749648	0
"ENSG00000278766_AC092683.2"	2.5754886650136	6.30347008109077	3.25106248477966	6.41708639203964	9.14638458727308	2.77901789685615
"ENSG00000278768_BACE1-AS"	2.81957092411619	1.87882863817907	4.89610010207817	1.62502927118194	3.59151227248943	3.84196022606841
"ENSG00000278769_AC090510.3"	1.06891196227688	0	0.364118998295322	6.93899360322216	0	0
"ENSG00000278782_AC136616.3"	0	0	0	2.3723055053751	0	0
"ENSG00000278811_LINC00624"	15.1499333236094	12.3157217232638	11.7818504448415	10.7109593567686	14.3660490899577	10.3860991444716
"ENSG00000278816_AL121890.5"	0	0	0	0	0	0
"ENSG00000278817_AC007325.4"	1.7169924433424	2.91218438917755	1.69055249208543	0	0	4.39264119180489
"ENSG00000278828_HIST1H3H"	11.7832814739184	15.9700434245221	19.506374908678	4.74461101075019	11.9717075749648	3.84196022606841
"ENSG00000278831_AL513190.1"	0.841662962422744	1.06153818057117	2.72439036224536	2.60953605591261	1.4605483241457	2.56130681737894
"ENSG00000278834_AC073508.3"	5.58022544086279	5.88073363750048	7.06780984191099	9.06220703053287	1.91547321199436	6.46729971388183
"ENSG00000278845_MRPL45"	109.416185114957	108.972061014386	108.585486991641	72.3553179139405	77.8160992372709	112.697499964673
"ENSG00000278847_AC006157.1"	0	0	0	0	0	0
"ENSG00000278848_TP53TG3F"	1.94424144319654	0	0	0	2.54997371346749	0
"ENSG00000278849_AL513478.2"	3.36665184969098	1.87882863817907	4.55148747869153	7.11691651612529	0	3.84196022606841
"ENSG00000278857_IGKV1D-12"	0	0	0	0	1.19717075749648	0
"ENSG00000278869_BX539320.1"	2.52498888726823	1.87882863817907	0.650212496955933	2.3723055053751	4.7886830299859	1.28065340868947
"ENSG00000278870_OR51G1"	1.68332592484549	0.939414319089533	1.30042499391187	1.18615275268755	1.19717075749648	0
"ENSG00000278878_CU638689.1"	3.90531614564153	2.51763037515995	2.61385423776285	0.770999289246907	1.65209564534514	3.79073408972084
"ENSG00000278884_CU634019.2"	0	0	1.30042499391187	4.74461101075019	1.19717075749648	2.56130681737894
"ENSG00000278889_OR2S2"	0.841662962422744	2.8182429572686	3.25106248477966	4.74461101075019	3.59151227248943	3.84196022606841
"ENSG00000278890_FP325330.2"	9.25829258665018	10.3335575099849	6.50212496955933	16.6061385376257	10.7745368174683	3.84196022606841
"ENSG00000278899_AL358852.1"	2.52498888726823	0.939414319089533	1.34593986869878	2.3723055053751	2.39434151499295	1.37029914729773
"ENSG00000278901_AC005609.1"	0	0	0	0	0	0
"ENSG00000278903_CU633906.2"	11.5981156221854	16.6182393046938	11.4567441963635	17.4483069920338	18.7596657699698	20.2471303913805
"ENSG00000278907_AC005609.2"	4.79747888580964	3.03430825065919	0.377123248234441	0	4.1781259436627	0
"ENSG00000278910_BANCR"	0	0	0	0	1.19717075749648	0
"ENSG00000278915_AC005609.3"	0	0.253641866154174	0	0	0	0
"ENSG00000278916_CEP83-DT"	5.89164073695921	5.6364859145372	7.15233746651526	13.047680279563	14.3660490899577	16.6484943129631
"ENSG00000278921_EPB41L4A-DT"	1.68332592484549	1.87882863817907	2.60084998782373	5.93076376343774	2.39434151499295	0
"ENSG00000278923_AP005242.3"	0	0.939414319089533	1.9506374908678	0	1.19717075749648	0
"ENSG00000278925_AC005753.1"	0.841662962422744	0.939414319089533	2.60084998782373	1.18615275268755	0	0
"ENSG00000278927_FP236240.1"	0	0	0.650212496955933	0	1.79575613624471	1.28065340868947
"ENSG00000278932_CR381653.1"	3.08048644246724	17.5858360533561	6.9702779673676	13.6882027660143	12.1033963582894	15.3806474383606
"ENSG00000278936_AC244517.4"	0	0.723349025698941	0.708731621681967	0	0	0
"ENSG00000278946_AC005609.4"	0	0	0	0	0	0
"ENSG00000278955_FP475955.1"	1.68332592484549	0	0.650212496955933	0	0	0
"ENSG00000278960_AL022329.3"	0	0	0	0	0	0
"ENSG00000278961_SMIM34B"	4.3261476268529	3.75765727635813	4.55148747869153	7.11691651612529	9.57736605997181	7.04359374779209
"ENSG00000278981_AC079298.1"	0.841662962422744	0	0.18856162411722	0	0	0
"ENSG00000278996_FP671120.1"	226.828168372929	222.171486464675	265.936911254976	297.724340924575	204.716199531897	270.858195937823
"ENSG00000279000_OR10A6"	3.36665184969098	10.3335575099849	5.85191247260339	8.30306926881284	5.98585378748238	20.4904545390315
"ENSG00000279006_AL022323.2"	4.20831481211372	7.51531455271627	4.55148747869153	15.4199857849381	2.39434151499295	14.0871874955842
"ENSG00000279012_OR51B2"	2.52498888726823	0	1.30042499391187	3.55845825806265	1.19717075749648	1.28065340868947
"ENSG00000279028_AC010223.1"	0	0	0	0	1.19717075749648	0
"ENSG00000279047_AC244517.5"	0.841662962422744	1.2024503284346	0	2.38416703290197	0.430981472698731	0
"ENSG00000279051_OR6Q1"	2.52498888726823	1.87882863817907	1.9506374908678	4.74461101075019	0	1.28065340868947
"ENSG00000279064_FP236315.1"	3.36665184969098	0	1.30042499391187	0	0	3.84196022606841
"ENSG00000279068_AC244517.6"	0	0	0	0	0	1.08855539738605
"ENSG00000279070_AC073263.2"	5.04997777453646	1.87882863817907	1.9506374908678	7.11691651612529	7.18302454497886	2.56130681737894
"ENSG00000279072_AC118758.3"	84.486128167995	99.5779178234905	75.8277813950009	53.7208581692191	69.3760453969208	68.7838945807115
"ENSG00000279073_AL807752.6"	0	0	0	0	0	0
"ENSG00000279078_SND1-IT1"	20.2335776166428	15.0306291054325	22.1072248965017	33.2122770752514	16.1737769337774	33.2969886259263
"ENSG00000279080_AL022322.2"	42.5292294912213	39.7278315542964	28.7979114901783	40.6613163621292	31.1264396949084	32.0163352172368
"ENSG00000279082_LINC01727"	0.841662962422744	1.98216421327892	0	1.18615275268755	2.39434151499295	3.84196022606841
"ENSG00000279085_AL022323.3"	11.7832814739184	6.57590023362673	9.10297495738306	13.047680279563	11.9717075749648	11.5258806782052
"ENSG00000279094_LINC01670"	3.90531614564153	2.51763037515995	10.8195359493467	0.770999289246907	1.65209564534514	16.1874590858349
"ENSG00000279110_AL022323.4"	15.9915962860321	15.0306291054325	21.4570123995458	23.723055053751	21.5490736349366	25.6130681737894
"ENSG00000279111_OR10X1"	0.841662962422744	0.939414319089533	1.30042499391187	1.18615275268755	1.19717075749648	2.56130681737894
"ENSG00000279116_OR8D2"	1.68332592484549	0	0.650212496955933	1.18615275268755	1.19717075749648	2.56130681737894
"ENSG00000279141_AL590226.2"	6.73330369938195	16.9094577436116	5.85191247260339	10.6753747741879	2.39434151499295	8.9645738608263
"ENSG00000279151_AL021920.1"	0	0	0	0	0	0
"ENSG00000279159_AC003681.1"	106.453531487229	98.4694089269649	96.1404197999042	116.966522942519	125.271948064431	91.4514599145152
"ENSG00000279169_PRAMEF13"	6.94371943998764	0.413342300399395	1.34593986869878	2.88235118903074	1.38871807869591	4.6103522712821
"ENSG00000279182_CR559946.2"	0	2.8182429572686	2.40578623873695	0	0	0
"ENSG00000279206_AC004943.3"	0	0.939414319089533	0.650212496955933	1.18615275268755	2.39434151499295	1.28065340868947
"ENSG00000279217_Z95114.1"	12.6249444363412	20.6671150199697	18.856162411722	22.9401942369772	19.1547321199436	19.2098011303421
"ENSG00000279232_AC008522.1"	0	0.338189154872232	0	3.11958173956825	1.37674637112095	7.63269431578925
"ENSG00000279240_AC063980.1"	0.841662962422744	0	0	0	0	1.28065340868947
"ENSG00000279243_AP000769.3"	0	0	0	0	0	0
"ENSG00000279245_FAM223A"	1.26249444363412	0.939414319089533	1.62553124238983	4.15153463440642	3.59151227248943	1.92098011303421
"ENSG00000279249_AC007614.1"	10.0999555490729	11.2729718290744	11.0536124482509	33.2122770752514	26.3377566649225	19.2098011303421
"ENSG00000279261_AL360294.1"	5.04997777453646	0.939414319089533	5.20169997564746	10.6753747741879	8.38019530247533	2.56130681737894
"ENSG00000279263_OR2L8"	2.04524099868727	0.939414319089533	0.650212496955933	0	0	6.40326704344736
"ENSG00000279270_OR52R1"	1.68332592484549	0.939414319089533	1.30042499391187	0	0	2.56130681737894
"ENSG00000279278_AC245060.6"	61.8622277380717	67.67540754721	77.4988275121776	70.3863043444791	81.9463383506338	75.5585511126788
"ENSG00000279298_Z99916.3"	0	0.939414319089533	3.25106248477966	3.55845825806265	0	1.28065340868947
"ENSG00000279301_OR2T11"	5.04997777453646	1.87882863817907	1.30042499391187	2.3723055053751	4.7886830299859	0
"ENSG00000279313_CU634019.4"	0	0	0	0	0	0
"ENSG00000279321_AC018692.1"	1.68332592484549	0.939414319089533	2.60084998782373	2.74001285870824	6.76401477985509	0
"ENSG00000279325_AL136359.1"	0	0	1.30042499391187	1.18615275268755	0	2.56130681737894
"ENSG00000279345_Z98885.3"	5.04997777453646	5.6364859145372	1.9506374908678	0	2.39434151499295	1.28065340868947
"ENSG00000279375_AC244517.7"	0	0	0	0	0	0
"ENSG00000279395_OR5L1"	1.68332592484549	0	1.69705461705498	0	0	1.28065340868947
"ENSG00000279408_AC135068.3"	4.20831481211372	0.939414319089533	0.48115724774739	1.55386010602069	0	0
"ENSG00000279418_LINC00244"	0	0	0	3.55845825806265	1.19717075749648	1.28065340868947
"ENSG00000279440_AL008638.3"	10.0999555490729	0.939414319089533	7.15233746651526	10.6753747741879	3.59151227248943	14.0871874955842
"ENSG00000279442_AP000542.2"	8.41662962422744	13.1518004672535	8.45276246042713	21.3507495483759	9.57736605997181	15.3678409042737
"ENSG00000279467_AP000350.7"	12.4566118438566	7.02681910678971	19.6429195330387	17.7922912903132	4.92037181331052	15.3678409042737
"ENSG00000279486_OR2AG1"	14.3082703611866	8.4547288718058	5.85191247260339	9.48922202150039	2.39434151499295	5.12261363475789
"ENSG00000279493_FP565260.4"	0.841662962422744	0	0	0	0	0
"ENSG00000279494_AL117328.2"	1.68332592484549	4.69707159544767	2.60084998782373	3.55845825806265	5.98585378748238	10.2452272695158
"ENSG00000279501_CR392039.3"	0	0	0	0	0	0
"ENSG00000279514_OR4C16"	0	0.939414319089533	0	1.18615275268755	0	1.28065340868947
"ENSG00000279516_FAM230C"	3.54340107179975	6.62287094958121	6.32006547041167	2.65698216602011	7.25485479042864	3.35531193076642
"ENSG00000279529_AC008764.8"	8.0967976985068	6.51014123129046	13.2968455627488	8.10142330085596	15.5871632626041	4.75122414623794
"ENSG00000279548_AL022323.5"	0.841662962422744	2.8182429572686	2.60084998782373	4.74461101075019	1.19717075749648	1.28065340868947
"ENSG00000279558_AC244517.9"	0	0	0	0	0	0
"ENSG00000279571_AL162426.1"	0.420831481211372	0	1.44347174324217	1.31662955548318	0	0
"ENSG00000279579_LINC01666"	2.81115429449196	5.6270917713463	3.43312198392732	3.32122770752514	2.39434151499295	0
"ENSG00000279597_AL031593.1"	1.68332592484549	2.8182429572686	2.60084998782373	5.93076376343774	0	0
"ENSG00000279607_AL358613.2"	1.68332592484549	0	0	0	0	0
"ENSG00000279636_AL132989.2"	0.841662962422744	3.75765727635813	3.9012749817356	1.18615275268755	10.7745368174683	6.40326704344736
"ENSG00000279652_Z82217.1"	15.9915962860321	27.2430152535965	18.6285880377875	17.7922912903132	31.1264396949084	23.0517613564105
"ENSG00000279658_AC110491.2"	0	0	0.650212496955933	0	0	0
"ENSG00000279668_AC024610.2"	19.3582481357231	9.39414319089533	12.3540374421627	7.11691651612529	19.1547321199436	11.5258806782052
"ENSG00000279669_AC079801.1"	0.841662962422744	0.939414319089533	1.30042499391187	2.3723055053751	1.19717075749648	0
"ENSG00000279686_AC142391.1"	0	0	1.30042499391187	0	0	0
"ENSG00000279687_FP565260.5"	0	0	0	0	0	0
"ENSG00000279712_FP325330.3"	13.4666073987639	13.1518004672535	19.506374908678	18.9784440430008	17.9575613624471	15.3678409042737
"ENSG00000279714_Z95114.2"	0.841662962422744	0.939414319089533	2.60084998782373	1.18615275268755	2.39434151499295	2.56130681737894
"ENSG00000279726_AC005609.5"	0	0	1.08585486991641	0	3.47179519673978	0
"ENSG00000279727_LINC02033"	4.20831481211372	0.939414319089533	0	1.18615275268755	2.39434151499295	5.12261363475789
"ENSG00000279750_AC239585.2"	1.68332592484549	0	1.9506374908678	1.18615275268755	0	2.56130681737894
"ENSG00000279751_FP475955.2"	0	0	0	0	0	0.640326704344736
"ENSG00000279761_OR5D13"	0.841662962422744	0.939414319089533	1.30042499391187	2.3723055053751	0	0
"ENSG00000279762_AC005899.8"	10.1504553268183	9.50687290918608	9.87672782876062	7.92350038795283	2.60983225134232	7.68392045213683
"ENSG00000279765_AC013394.1"	12.9700262509345	10.0611273574489	14.5322493069651	14.1508023395625	7.60203431010262	11.6027198827266
"ENSG00000279782_PPIAL4F"	1.87690840620272	0	0	0	0	0
"ENSG00000279784_FP236315.3"	0	0	0	1.18615275268755	0	0
"ENSG00000279797_LINC02339"	0	0	0.422638123021356	0	0	1.28065340868947
"ENSG00000279804_PRAMEF18"	9.25829258665018	3.75765727635813	6.91175884264157	1.77922912903132	8.38019530247533	3.84196022606841
"ENSG00000279833_AL031846.2"	6.24513918117676	7.0456073931715	4.06382810597458	6.68990152515777	4.7886830299859	5.13542016884478
"ENSG00000279847_C8orf87"	0	0.939414319089533	0	0	1.19717075749648	0
"ENSG00000279848_AL008638.4"	4.20831481211372	0	1.30042499391187	2.3723055053751	2.39434151499295	2.56130681737894
"ENSG00000279851_CR382287.2"	10.9416185114957	10.3335575099849	13.6544624360746	8.30306926881284	9.57736605997181	1.28065340868947
"ENSG00000279855_AC005618.2"	0	0.939414319089533	0.650212496955933	0	1.19717075749648	2.56130681737894
"ENSG00000279873_LINC01126"	7.5749666618047	4.69707159544767	9.10297495738306	5.93076376343774	11.9717075749648	11.5258806782052
"ENSG00000279914_AL008638.5"	2.52498888726823	2.8182429572686	0.650212496955933	2.3723055053751	0	0
"ENSG00000279920_LINC01651"	1.68332592484549	0	2.60084998782373	0	0	2.56130681737894
"ENSG00000279927_Z95114.4"	4.62072966370086	4.69707159544767	6.50212496955933	1.18615275268755	7.18302454497886	3.84196022606841
"ENSG00000279949_AC022784.8"	0.841662962422744	0.939414319089533	0.650212496955933	0	0	0
"ENSG00000279954_BX324167.2"	7.5749666618047	6.57590023362673	7.80254996347119	9.48922202150039	13.1688783324612	5.12261363475789
"ENSG00000279956_AC073082.1"	0.951079147537701	0	2.3342628640718	1.18615275268755	1.19717075749648	1.28065340868947
"ENSG00000279961_OR5R1"	0	0	0	1.18615275268755	0	0
"ENSG00000279968_GVQW2"	7.5749666618047	5.6364859145372	3.9012749817356	11.8615275268755	3.59151227248943	2.56130681737894
"ENSG00000279973_CU104787.1"	0	0	0	0	0	0
"ENSG00000279983_AC244517.10"	0	0	0.0845276246042713	0.628660958924401	0	1.63923636312252
"ENSG00000279998_FP475955.3"	4.20831481211372	0.939414319089533	3.9012749817356	2.3723055053751	3.59151227248943	0
"ENSG00000280005_AC079298.2"	0.841662962422744	0	0	0	0	0
"ENSG00000280007_AC008079.2"	27.9263770931866	51.3671749678157	46.7307721562229	45.1805583498687	31.1264396949084	35.8582954433052
"ENSG00000280011_AL031595.2"	49.6581147829419	32.672830017934	41.6135998051797	49.818415612877	44.2953180273696	45.9114247015176
"ENSG00000280018_CU634019.6"	18.1210035809617	12.8511878851448	13.1668030633576	12.8104497290255	17.9575613624471	19.6580298233834
"ENSG00000280021_OR51F1"	0.841662962422744	0	2.60084998782373	3.55845825806265	0	2.56130681737894
"ENSG00000280025_AL008638.6"	6.73330369938195	1.87882863817907	5.85191247260339	7.11691651612529	7.18302454497886	5.12261363475789
"ENSG00000280026_AC005618.3"	0	0.84547288718058	0.0780254996347119	0	1.40068978627088	0
"ENSG00000280029_AC244517.11"	0	0	0	0	0	0
"ENSG00000280071_GATD3B"	77.3656595058986	120.789893148532	89.6252905804058	65.7484470814708	100.562343629704	72.1007869092172
"ENSG00000280080_TBC1D22A-AS1"	2.52498888726823	4.69707159544767	4.55148747869153	3.55845825806265	7.18302454497886	3.84196022606841
"ENSG00000280081_LINC01667"	8.41662962422744	5.6364859145372	2.60084998782373	8.30306926881284	5.98585378748238	10.2452272695158
"ENSG00000280090_OR8B4"	0.841662962422744	0.939414319089533	3.25106248477966	2.3723055053751	1.19717075749648	2.56130681737894
"ENSG00000280094_OR1B1"	0.841662962422744	0	2.60084998782373	2.3723055053751	0	1.28065340868947
"ENSG00000280095_CU639417.3"	1.68332592484549	0	1.30042499391187	2.3723055053751	0	0
"ENSG00000280108_AJ239318.1"	0	0.939414319089533	0	1.18615275268755	3.59151227248943	0
"ENSG00000280109_PLAC4"	22.7248999854141	16.9094577436116	16.9055249208543	32.0261243225638	27.5349274224189	12.8065340868947
"ENSG00000280136_AC240565.1"	16.4460942857404	11.4044898337469	15.2995000533731	26.5105140225667	5.61473085265847	7.68392045213683
"ENSG00000280145_CU638689.4"	71.642351361424	65.0262591673775	67.4335380592998	84.786198762106	69.1485829529964	113.914120702928
"ENSG00000280148_AL049844.3"	0	2.423688943251	1.7100588669941	0	0	0
"ENSG00000280164_CU638689.5"	16.8837590262002	11.2729718290744	11.3267016969723	10.5686210264461	5.98585378748238	17.4681124945244
"ENSG00000280165_PCDH20"	15.9915962860321	12.2123861481639	9.07046433253526	10.7465439393492	24.0272171029543	10.3860991444716
"ENSG00000280169_AL136526.1"	5.04997777453646	3.75765727635813	3.9012749817356	8.30306926881284	7.18302454497886	1.28065340868947
"ENSG00000280179_CU639417.4"	0	9.42232562046802	2.78290948697139	3.55845825806265	0	0
"ENSG00000280191_LINC01669"	0	1.87882863817907	0.0520169997564746	1.18615275268755	1.19717075749648	1.72888210173079
"ENSG00000280195_AC245140.2"	12.1199466588875	7.57167941186164	11.0601145732204	8.59960745698473	8.47596896307505	1.35749261321084
"ENSG00000280199_Z82202.1"	1.68332592484549	0	0	2.3723055053751	1.19717075749648	0
"ENSG00000280204_OR1S1"	0	0	1.30042499391187	2.3723055053751	1.19717075749648	1.28065340868947
"ENSG00000280206_AC026401.3"	15.9915962860321	13.1518004672535	9.75318745433899	13.047680279563	14.3660490899577	11.5258806782052
"ENSG00000280207_AC106795.5"	0	0.939414319089533	0	0	0	1.28065340868947
"ENSG00000280213_UCKL1-AS1"	17.9526709884771	14.9836583894781	21.2879571503372	15.6453548079488	11.3252353659167	26.3046210144817
"ENSG00000280224_AL008636.1"	0.841662962422744	3.75765727635813	0.650212496955933	3.55845825806265	1.19717075749648	2.56130681737894
"ENSG00000280236_OR12D2"	4.20831481211372	2.8182429572686	1.9506374908678	5.93076376343774	2.39434151499295	6.40326704344736
"ENSG00000280241_AC079298.3"	1.68332592484549	0.948808462280429	0	0	3.04081372404105	3.48337727163536
"ENSG00000280267_PRAMEF26"	0	0	0	0	1.41266149384584	0
"ENSG00000280273_AF131216.4"	1.68332592484549	1.87882863817907	0.650212496955933	3.84313491870766	1.19717075749648	1.39591221547152
"ENSG00000280279_AC240565.2"	12.1536131773844	12.1935978617821	11.0471103232813	14.0559101193475	3.95066349973837	11.922883234899
"ENSG00000280303_ERICD"	6.73330369938195	4.69707159544767	5.85191247260339	9.48922202150039	1.19717075749648	10.2452272695158
"ENSG00000280314_OR8K3"	0.841662962422744	3.75765727635813	2.60084998782373	2.3723055053751	0	6.40326704344736
"ENSG00000280336_AC244517.12"	2.52498888726823	0	0	0	0	2.56130681737894
"ENSG00000280341_AP000542.3"	18.5165851733004	17.8488720627011	11.0536124482509	22.5369023010634	15.5632198474542	16.6484943129631
"ENSG00000280350_LINC01726"	0.841662962422744	8.35139329670595	0.650212496955933	1.18615275268755	2.39434151499295	3.84196022606841
"ENSG00000280356_AL021877.2"	15.1499333236094	10.3335575099849	20.1565874056339	10.6753747741879	26.3377566649225	15.3678409042737
"ENSG00000280366_AL161782.1"	0.841662962422744	0	0	0	0	0
"ENSG00000280382_AC096920.1"	0	0	0	0	0	0
"ENSG00000280411_IGHV1-69D"	0	0	0.650212496955933	1.18615275268755	1.19717075749648	0
"ENSG00000280418_AC007326.2"	18.5165851733004	29.1218438917755	13.0042499391187	14.2338330322506	19.1547321199436	25.6130681737894
"ENSG00000280425_AL357673.2"	16.9763419520667	3.00612582108651	12.0159269437456	24.671977255901	11.9717075749648	11.5258806782052
"ENSG00000280433_FP565260.6"	24.8879737988405	10.9441768173931	15.3710234280382	23.4621014481597	51.9212957526222	12.8833732914161
"ENSG00000280441_FP236383.1"	226.828168372929	222.171486464675	265.936911254976	297.724340924575	204.716199531897	270.858195937823
"ENSG00000280445_AL049536.1"	0.841662962422744	0	0.650212496955933	2.3723055053751	1.19717075749648	0
"ENSG00000280455_AL359745.1"	0	0	0	0	0	0
"ENSG00000280485_AL358154.1"	0	0	0	0	1.19717075749648	0
"ENSG00000280486_AC005329.3"	2.99632014622497	0	2.26924161437621	0.379568880860016	0	0
"ENSG00000280511_AL591030.1"	0	0	0	0	0	1.28065340868947
"ENSG00000280515_SALRNA2"	3.36665184969098	3.75765727635813	3.9012749817356	4.74461101075019	2.39434151499295	1.28065340868947
"ENSG00000280537_AC068946.1"	0	0	4.03781960609634	5.4207180797821	7.72175138585227	2.95830937407268
"ENSG00000280560_LINC01374"	0	0.939414319089533	0	1.18615275268755	0	0
"ENSG00000280561_AL158835.4"	0	0	0	0	0	0
"ENSG00000280571_AC099329.3"	0	0	0	0	0	0
"ENSG00000280580_LINC02342"	0	0	0	0	0	0
"ENSG00000280587_LINC01348"	3.36665184969098	3.75765727635813	3.25106248477966	10.6753747741879	3.59151227248943	7.68392045213683
"ENSG00000280614_FP236383.2"	58043.2241292266	69707.8773972761	69722.9362610816	107322.531709848	119423.218215513	120470.054439226
"ENSG00000280620_SCAANT1"	0	0	0.650212496955933	0	0	1.28065340868947
"ENSG00000280623_PCAT14"	16.8332592484549	18.7882863817907	11.7038249452068	15.4199857849381	14.3660490899577	8.9645738608263
"ENSG00000280634_THRIL"	0	0	0	0	0	0
"ENSG00000280639_LINC02204"	5.04997777453646	0.939414319089533	2.60084998782373	7.11691651612529	8.38019530247533	6.40326704344736
"ENSG00000280650_KCNIP4-IT1"	10.9416185114957	11.2729718290744	7.15233746651526	20.1645967956883	26.3377566649225	16.6484943129631
"ENSG00000280655_AC134981.1"	0	0	0	0	0.598585378748238	0
"ENSG00000280670_CCDC163"	14.3082703611866	10.3335575099849	7.80254996347119	9.48922202150039	4.7886830299859	7.68392045213683
"ENSG00000280683_LINC01242"	0.841662962422744	0	1.30042499391187	2.3723055053751	3.59151227248943	2.56130681737894
"ENSG00000280693_SH3PXD2A-AS1"	6.73330369938195	8.4547288718058	2.60084998782373	4.74461101075019	3.59151227248943	1.28065340868947
"ENSG00000280703_AC060814.4"	1.31299422137948	2.34853579772383	1.24190586918583	4.32945754730955	0.598585378748238	3.99563863511115
"ENSG00000280707_AL353747.4"	0.841662962422744	0.939414319089533	1.30042499391187	0	0	0
"ENSG00000280709_LINC02203"	0	0	2.04166724044163	0	0	0
"ENSG00000280710_AL139035.1"	0	0.939414319089533	0	0	0	0
"ENSG00000280711_JADRR"	0	0	1.30042499391187	2.3723055053751	3.59151227248943	0
"ENSG00000280719_PCAT5"	4.20831481211372	0.939414319089533	2.60084998782373	7.11691651612529	5.98585378748238	3.84196022606841
"ENSG00000280721_LINC01943"	4.86481192280346	6.29407593789987	3.49814323362292	3.55845825806265	2.5140585907426	5.12261363475789
"ENSG00000280725_LINC00251"	0	0	0.650212496955933	0	0	0
"ENSG00000280744_LINC01173"	0	0	0	0	1.19717075749648	0
"ENSG00000280752_LINC00850"	1.68332592484549	0.939414319089533	0.650212496955933	1.18615275268755	2.39434151499295	0
"ENSG00000280758_AL356481.3"	1.68332592484549	0	0.728237996590645	0	0	0
"ENSG00000280767_AL732314.4"	0	0	0.650212496955933	1.18615275268755	1.19717075749648	1.28065340868947
"ENSG00000280776_LINC01202"	0	0	0	0	0	0
"ENSG00000280778_AC243547.3"	0	0	0	0	0	0
"ENSG00000280780_JAKMIP2-AS1"	3.5265678125513	0.995779178234905	2.13919911498502	5.70539474042711	6.02176891020727	3.02234204450715
"ENSG00000280789_PAGR1"	88.3746110543881	92.0344208412016	80.1061796249709	72.3553179139405	68.2387331772991	72.9972442952999
"ENSG00000280798_LINC00294"	19.3582481357231	22.5459436581488	22.1072248965017	18.1362755885926	29.9292689374119	20.4904545390315
"ENSG00000280800_FP671120.3"	58043.2241292266	69707.8773972761	69722.9362610816	107322.531709848	119423.218215513	120470.054439226
"ENSG00000280809_LINC00836"	4.20831481211372	0.939414319089533	1.30042499391187	7.11691651612529	4.7886830299859	0
"ENSG00000280832_GSEC"	31.1415296096415	28.182429572686	27.9591373691051	41.5153463440642	11.9717075749648	48.6648295301999
"ENSG00000280850_AL121956.4"	0	0	0.650212496955933	0	0	1.28065340868947
"ENSG00000280870_AC233296.1"	0.841662962422744	0.939414319089533	0	0	2.39434151499295	0
"ENSG00000280878_AC017002.5"	0	0	0.650212496955933	4.74461101075019	1.19717075749648	0
"ENSG00000280881_AC060814.5"	0	0	0	0	0	0
"ENSG00000280890_ELDR"	4.20831481211372	0.939414319089533	6.50212496955933	14.2338330322506	8.38019530247533	3.84196022606841
"ENSG00000280893_AC009133.6"	0	0	2.93896048624082	0	0	0
"ENSG00000280916_FOXCUT"	0	0	0	0	0	0
"ENSG00000280920_HPVC1"	1.68332592484549	0	0	0	1.19717075749648	0
"ENSG00000280924_LINC00628"	7.5749666618047	4.69707159544767	3.25106248477966	5.93076376343774	1.19717075749648	2.56130681737894
"ENSG00000280927_CTBP1-AS"	11.4213664000766	8.10714557374267	10.7610168246207	7.62696219978094	13.59985980516	4.75122414623794
"ENSG00000280936_AL353658.2"	0.841662962422744	0	0.650212496955933	0	0	1.28065340868947
"ENSG00000280953_AL390763.2"	2.52498888726823	2.8182429572686	8.45276246042713	7.11691651612529	2.39434151499295	1.28065340868947
"ENSG00000280961_TTTY3B"	0	0	0	0	0	0
"ENSG00000280969_RPS4Y2"	0	0	0	0	0	0
"ENSG00000280987_MATR3"	260.124355166373	391.143940039309	505.533714258268	419.957382089027	309.121461293165	534.416667446116
"ENSG00000280989_LINC00581"	0.841662962422744	0.939414319089533	0.650212496955933	3.55845825806265	0	1.28065340868947
"ENSG00000280997_CCAT2"	4.20831481211372	0.939414319089533	0.650212496955933	2.3723055053751	1.19717075749648	3.84196022606841
"ENSG00000281005_LINC00921"	1.68332592484549	5.6364859145372	1.9506374908678	1.18615275268755	3.59151227248943	6.40326704344736
"ENSG00000281016_AC092574.2"	3.36665184969098	0	4.55148747869153	1.18615275268755	0	1.28065340868947
"ENSG00000281021_AL078581.3"	0.841662962422744	0	0	0	0	0
"ENSG00000281028_AC104662.2"	0	1.77549306307922	0.975318745433899	0	0	0
"ENSG00000281039_AC005154.6"	0	0	1.5670121176638	0	0	0
